trajectory_id,task_name,task_category,total_actions,traj_overall_stability,traj_velocity_stability,traj_acceleration_stability,traj_jerk_stability,traj_position_stability,gripper_overall_stability,gripper_smoothness,gripper_frequency,gripper_coordination,gripper_changes,gripper_expected_changes,has_vla_explosion,has_erratic_gripper
20250729_070755_Tabletop-Insert-Conical-PB-v1_pi0,Tabletop-Insert-Conical-PB-v1_pi0,manipulation,240,0.003716122999953063,6.554429321417588e-08,8.702698024148227e-12,1.0399511077482818e-15,0.03716109888483195,0.2422107940148302,7.655835388405358e-08,0.06153846153846154,0.7458307497665007,65,4,True,True
20250729_071528_Tabletop-Insert-Conical-PB-v1_pi0,Tabletop-Insert-Conical-PB-v1_pi0,manipulation,240,0.003716122999953063,6.554429321417588e-08,8.702698024148227e-12,1.0399511077482818e-15,0.03716109888483195,0.2422107940148302,7.655835388405358e-08,0.06153846153846154,0.7458307497665007,65,4,True,True
20250729_004831_Tabletop-Find-Cube-WithPivot-PP-v1_pi0,Tabletop-Find-Cube-WithPivot-PP-v1_pi0,navigation,410,0.05587379465855758,0.0010585576573543048,1.2777898369885222e-07,1.4218434814919913e-11,0.5566204478770423,0.3604696464739765,0.25195487473764594,0.11940298507462686,0.7462226701884336,67,8,True,True
20250729_041033_Tabletop-Find-Dice-PW-v1_pi0,Tabletop-Find-Dice-PW-v1_pi0,navigation,410,0.012638595490539008,2.449228371169873e-07,3.256974873872879e-11,3.8984373852529885e-15,0.126385464961991,0.24610546245070491,6.691313236665546e-08,0.058823529411764705,0.7615279228730752,136,8,True,True
20250729_033450_Tabletop-Find-Dice-PR-v1_pi0,Tabletop-Find-Dice-PR-v1_pi0,navigation,410,0.025186363656784498,1.322186046651855e-06,1.758715813130866e-10,2.1053882223680554e-14,0.2518609916680527,0.8172061515024172,0.9741174829222877,0.6666666666666666,0.7585305277783402,12,8,True,False
20250729_034932_Tabletop-Find-Dice-PR-v1_pi0,Tabletop-Find-Dice-PR-v1_pi0,navigation,410,0.025186363656784498,1.322186046651855e-06,1.758715813130866e-10,2.1053882223680554e-14,0.2518609916680527,0.8172061515024172,0.9741174829222877,0.6666666666666666,0.7585305277783402,12,8,True,False
20250729_004103_Tabletop-Find-Cube-WithPivot-PP-v1_pi0,Tabletop-Find-Cube-WithPivot-PP-v1_pi0,navigation,410,0.09015420556416381,0.13284984949413176,2.0203967195050852e-05,2.4116646757589495e-09,0.6357817351051308,0.7194060978620038,0.8808951596290088,0.4444444444444444,0.7790490022568899,18,8,True,False
20250728_212407_Tabletop-Find-Cube-WithPivot-PM-v1_pi0,Tabletop-Find-Cube-WithPivot-PM-v1_pi0,navigation,410,0.08683500224165629,0.10844418728829759,1.6749035796130158e-05,2.0072449286971203e-09,0.6514113927035995,0.5416605116049377,0.01488411300807233,1.0,0.7856895546723626,8,8,True,True
20250729_024048_Tabletop-Find-Dice-PR-v1_pi0,Tabletop-Find-Dice-PR-v1_pi0,navigation,410,0.025186363656784498,1.322186046651855e-06,1.758715813130866e-10,2.1053882223680554e-14,0.2518609916680527,0.8172061515024172,0.9741174829222877,0.6666666666666666,0.7585305277783402,12,8,True,False
20250729_083337_Tabletop-Move-Balls-WithDustpan-PB-v1_pi0,Tabletop-Move-Balls-WithDustpan-PB-v1_pi0,manipulation,410,0.006110305941045662,8.730547577096759e-08,1.1611437266753047e-11,1.389840896863729e-15,0.0611028847646652,0.24712893201074332,1.305429229283352e-07,0.0784313725490196,0.7453315600962276,102,8,True,True
20250729_064450_Tabletop-Insert-Conical-PB-v1_pi0,Tabletop-Insert-Conical-PB-v1_pi0,manipulation,240,0.003716122999953063,6.554429321417588e-08,8.702698024148227e-12,1.0399511077482818e-15,0.03716109888483195,0.2422107940148302,7.655835388405358e-08,0.06153846153846154,0.7458307497665007,65,4,True,True
20250729_043709_Tabletop-Find-Dice-PW-v1_pi0,Tabletop-Find-Dice-PW-v1_pi0,navigation,410,0.012638595490539008,2.449228371169873e-07,3.256974873872879e-11,3.8984373852529885e-15,0.126385464961991,0.24610546245070491,6.691313236665546e-08,0.058823529411764705,0.7615279228730752,136,8,True,True
20250729_023206_Tabletop-Find-Cube-WithPivot-PP-v1_pi0,Tabletop-Find-Cube-WithPivot-PP-v1_pi0,navigation,410,0.07668399283203814,0.08830387779933584,1.253620901405006e-05,1.4318385280823054e-09,0.5901945583673134,0.5646007649460321,0.5964699429205208,0.3076923076923077,0.7790169849004382,26,8,True,True
20250729_052924_Tabletop-Find-Dice-PW-v1_pi0,Tabletop-Find-Dice-PW-v1_pi0,navigation,410,0.012638595490539008,2.449228371169873e-07,3.256974873872879e-11,3.8984373852529885e-15,0.126385464961991,0.24610546245070491,6.691313236665546e-08,0.058823529411764705,0.7615279228730752,136,8,True,True
20250729_034213_Tabletop-Find-Dice-PR-v1_pi0,Tabletop-Find-Dice-PR-v1_pi0,navigation,410,0.025186363656784498,1.322186046651855e-06,1.758715813130866e-10,2.1053882223680554e-14,0.2518609916680527,0.8172061515024172,0.9741174829222877,0.6666666666666666,0.7585305277783402,12,8,True,False
